Depthmm,DepthCm,age_calBP,Ti,runningmeanTi,Ca,Carunningmean,Si,Sirunningmean,MnFe,MnFerunningmean,IncCoh,IncCohrunningmean,TiLog
198,19.8,959,1.811857035,2.586663571,5.09141949,5.133694296,1.349614179,2.771930393,6.156956442,7.52144936,6085.021374,5831.247664,0.258123927
199,19.9,961,1.752102691,2.600101872,4.889745323,5.148630752,2.690368816,2.787122317,5.743869377,7.505885391,6159.798054,5827.190496,0.243559557
200,20,962,1.610661845,2.621327254,4.577494266,5.166287504,2.578398379,2.782623015,6.83998623,7.508835141,6265.731669,5823.327675,0.207004371
201,20.1,964,1.470347982,2.635912294,4.456231947,5.185981457,1.425159983,2.792380237,4.918756758,7.508083345,6055.927576,5818.580934,0.16742013
202,20.2,965,1.898549154,2.658775697,4.818636001,5.212551501,3.613155829,2.808883216,5.219400197,7.508298442,6054.70308,5814.998611,0.278421846
203,20.3,966,1.948041681,2.675585617,5.107284601,5.228629612,2.118811568,2.80252541,5.739177643,7.530149915,6031.582348,5811.942698,0.289598245
204,20.4,968,1.790071697,2.697332212,4.716995946,5.249978995,2.449571796,2.820664598,4.410362365,7.527592157,6105.925765,5809.011452,0.252870426
205,20.5,969,1.700531961,2.721657136,4.562782643,5.277079433,2.989946306,2.830884032,4.953335106,7.542918413,6149.370351,5804.779242,0.230584799
206,20.6,970,1.465964725,2.735660737,3.921532471,5.284308405,1.751781746,2.827804723,5.605224069,7.554302066,6147.265376,5800.522518,0.16612352
207,20.7,971,2.045453839,2.744370448,5.017268231,5.28670113,1.802983627,2.838422819,8.619585543,7.654200532,6094.838587,5796.396089,0.310789683
208,20.8,973,1.436786136,2.745001733,4.275699094,5.275637169,2.709728239,2.844896385,5.785276684,7.90307579,6174.448264,5793.840976,0.157392129
209,20.9,974,1.58858199,2.766526689,4.231067595,5.285153172,1.143531782,2.832482528,7.307670975,7.917180568,6143.684411,5790.266515,0.201009634
210,21,975,1.707992409,2.776035743,4.53597984,5.289076002,0.65333043,2.852481756,6.513728136,7.90490554,6078.139152,5787.618778,0.232485936
211,21.1,977,1.517830548,2.776282027,4.315835504,5.278807258,2.281498945,2.851065897,7.374177185,7.914970409,6023.251438,5784.641698,0.181223289
212,21.2,978,1.346298597,2.79185486,4.093971642,5.292825745,1.499287074,2.85190563,8.232445521,7.903745801,6075.460614,5781.802413,0.129141393
213,21.3,979,1.642726744,2.817320843,4.855034698,5.31584315,1.798160999,2.855291242,6.433891762,7.880699882,5994.18808,5777.622534,0.215565327
214,21.4,980,1.428930292,2.836176677,4.365088427,5.334113311,1.435455088,2.868412271,4.764749813,7.879749066,5937.720329,5773.983478,0.155011043
215,21.5,982,1.270671891,2.85973224,3.201717598,5.353481923,1.815245559,2.883245697,4.142642944,7.893067884,6037.073508,5770.782189,0.104033423
216,21.6,983,1.567799804,2.877696312,4.465214442,5.372296295,2.653199668,2.900126689,4.157173122,7.924587409,6085.009141,5767.212611,0.195290606
217,21.7,984,1.889689027,2.888310867,5.026152215,5.379932723,2.012864306,2.904565869,4.769518812,7.94408438,6117.662854,5764.253855,0.276390341
218,21.8,986,2.087254476,2.901490169,4.922542348,5.398537864,1.508131847,2.915653382,5.264839485,7.950261152,6102.035358,5761.830011,0.319575401
219,21.9,987,1.687169621,2.904736363,4.748957657,5.413095947,0.788964211,2.935118798,3.934763567,7.944867992,6104.78752,5759.582462,0.227158747
220,22,988,2.082656571,2.90597778,4.927334716,5.410327023,2.337675743,2.940657843,4.81132624,7.954764339,6076.753869,5757.308102,0.318617661
221,22.1,989,1.703536781,2.909109339,4.964165954,5.417522066,3.257640512,2.931837921,5.216328194,7.969521729,6169.713286,5756.476455,0.231351515
222,22.2,991,1.875872843,2.91845803,4.245863612,5.428286014,2.574147277,2.927349808,5.976292162,7.967536875,6155.172869,5755.207521,0.273203396
223,22.3,992,2.159072965,2.930556827,4.299925905,5.446461544,2.064936169,2.936824268,5.479452055,7.958365427,6082.304957,5753.394716,0.334267319
224,22.4,993,1.834005387,2.925325401,4.76405474,5.445265118,2.740109916,2.950048289,6.401019309,7.961682555,6062.161157,5751.737151,0.263400607
225,22.5,995,1.177072991,2.926367788,3.668596192,5.437763843,1.998214096,2.93145739,8.257650257,7.934813668,6140.871949,5749.144305,0.070803395
226,22.6,996,1.461030782,2.938834159,3.910776362,5.463262974,2.802408182,2.939969766,9.888275331,7.888535836,6002.185673,5746.343424,0.164659366
227,22.7,997,1.647322395,2.953009667,3.975538047,5.492152156,1.725766319,2.92954255,13.59741711,7.815565731,5998.558215,5744.777858,0.216778603
228,22.8,998,1.484675183,2.968301748,4.528259307,5.528430051,1.395594672,2.940834282,14.73894837,7.705267657,5989.671748,5742.714816,0.171631449
229,22.9,1000,1.720277853,2.983550475,4.94968032,5.561990997,1.397337606,2.962596047,13.87552727,7.592511149,6042.282362,5739.854619,0.235598598
230,23,1001,1.82311236,3.001538234,4.057895253,5.590548396,1.437579639,2.970782126,10.42381675,7.487339464,6108.14696,5736.845472,0.260813435
231,23.1,1002,1.643742199,3.018398791,4.644938818,5.627191058,2.798543471,2.982633791,6.717512467,7.42583909,6124.381567,5733.576789,0.215833705
232,23.2,1004,2.109510843,3.033596958,4.655359076,5.654098131,1.64036613,2.990456033,8.039206592,7.39527645,6197.647588,5728.847807,0.324181762
233,23.3,1005,1.64881299,3.047914114,4.100025731,5.685424642,1.388117712,2.997234974,7.463071553,7.349949947,6086.906402,5724.348218,0.2171714
234,23.4,1006,1.56495541,3.065165497,4.105974486,5.725784233,2.570300985,3.011723357,7.670211006,7.298485255,6072.103075,5721.305793,0.194501968
235,23.5,1007,1.62999185,3.08195348,4.071719641,5.76406908,1.890790546,3.024741595,8.099269538,7.251807077,6071.57802,5718.506038,0.212185433
236,23.6,1009,2.113902421,3.100184279,4.449976966,5.804505922,4.14939115,3.039405221,8.756262252,7.207084334,6049.345363,5714.612492,0.325084936
237,23.7,1010,1.889269698,3.116652909,3.904718059,5.844432912,2.489470902,3.022498266,6.839087876,7.15953543,6125.968452,5711.925443,0.276293959
238,23.8,1011,1.466411938,3.132976455,3.748644602,5.894701289,2.237483004,3.038264189,5.012382368,7.132642215,6150.416122,5707.624847,0.166255987
239,23.9,1013,2.00182351,3.158206409,4.871664609,5.947836297,1.68220463,3.037899883,4.129812181,7.12561739,5970.00693,5703.071312,0.301425785
240,24,1014,2.478981844,3.180763755,5.599468744,5.996697342,4.126263668,3.059499702,4.573888478,7.129409777,5948.352676,5699.182732,0.394273346
241,24.1,1015,2.197637864,3.200004959,5.620881461,6.044782285,1.723000101,3.048400049,4.549099859,7.134019767,5892.711609,5695.943298,0.341956129
242,24.2,1016,2.116980342,3.220495949,5.575478366,6.088599036,2.159516268,3.066322803,5.153275115,7.141672648,5911.768747,5692.059242,0.325716825
243,24.3,1018,2.347977325,3.24566381,4.837670703,6.136397631,2.157948982,3.089935118,4.492010113,7.136217258,6068.78457,5688.062283,0.370693899
244,24.4,1019,2.311610291,3.275077494,5.184798224,6.195055326,2.481389578,3.118255116,6.127540911,7.137259075,5926.716789,5682.614787,0.363914619
245,24.5,1020,2.292596637,3.30434405,4.86937308,6.25126897,1.75616734,3.136794857,4.378788017,7.133757903,5771.202358,5677.981779,0.360327651
246,24.6,1022,1.7128856,3.337384015,4.040735768,6.319903167,2.672359114,3.19689275,3.535076983,7.138597852,5542.013275,5674.458953,0.233728358
247,24.7,1023,1.191721801,3.385243553,3.891271981,6.401747491,1.928250129,3.224919912,4.524096889,7.155356641,5437.135673,5671.477549,0.076174884
248,24.8,1024,1.762363319,3.446427891,4.186829985,6.493469602,2.369291387,3.254962657,3.464024285,7.166945931,5618.562356,5668.233278,0.246095445
249,24.9,1025,1.854664212,3.508480568,4.260351849,6.58922402,2.452726222,3.291241159,2.806402105,7.202869984,5649.622609,5661.565414,0.268265292
250,25,1027,2.437909002,3.578120901,5.294481373,6.689866216,1.674653476,3.345369239,3.387883335,7.239313997,5766.892172,5652.765304,0.387017491
251,25.1,1028,2.845680316,3.651940386,5.980476554,6.78396282,3.508372992,3.424099021,5.141880342,7.271042212,5867.055665,5642.398294,0.45418611
252,25.2,1029,3.293119789,3.726045392,6.419173989,6.886964256,3.951743747,3.465032169,3.255884839,7.304814928,5842.449642,5629.451847,0.517607529
253,25.3,1030,2.996235417,3.801143933,6.092131024,6.994691245,3.600626252,3.520015513,3.929943201,7.341627102,5913.206226,5615.225689,0.476575933
254,25.4,1032,2.912011329,3.86978837,6.047287492,7.092842441,3.636027289,3.552875083,6.001895335,7.367585496,5892.11541,5602.857759,0.46419306
255,25.5,1033,2.820588332,3.921721063,5.24524721,7.173771471,2.617715389,3.596906859,5.132091069,7.406230309,5906.119254,5594.607659,0.450339705
256,25.6,1034,2.73324399,3.963290197,5.251402194,7.253576897,2.44866895,3.655866331,6.518330603,7.465510742,5930.260271,5588.656176,0.436678402
257,25.7,1036,2.401456069,4.002023642,4.634446856,7.332443043,2.510463015,3.702030304,6.699386045,7.50331603,5901.826791,5582.178757,0.380474646
258,25.8,1037,3.085245493,4.044762408,5.579019052,7.415399691,3.612774515,3.751860679,4.218946048,7.539081424,5912.318379,5574.366751,0.489289727
259,25.9,1038,2.592002947,4.088491069,4.670868255,7.490455543,2.434114443,3.811639059,6.096811034,7.612133526,5973.241424,5564.569696,0.413635491
260,26,1039,3.052287733,4.136757403,4.842128163,7.575126345,3.329169125,3.859163616,6.913440394,7.652295813,5864.429097,5553.535914,0.484625471
261,26.1,1041,3.259776721,4.171462642,5.434120852,7.649779737,2.609212957,3.88507055,8.425791928,7.734736922,5772.24239,5544.573324,0.513187854
262,26.2,1042,3.337029066,4.199697156,4.500097828,7.715035447,1.594237556,3.921733249,13.77711319,7.83092398,5644.795498,5537.331897,0.523359989
263,26.3,1043,4.642741246,4.228587024,5.819099035,7.797065276,2.433843703,3.949903774,6.611785471,7.898451166,5490.504502,5532.311375,0.66677448
264,26.4,1044,5.269140904,4.245145271,6.802116543,7.872675314,4.924776811,3.97741541,6.64376631,8.042699866,5267.074414,5528.173313,0.721739812
265,26.5,1046,5.446287346,4.25612675,7.09236673,7.944002162,4.945012142,3.984788368,6.079953075,8.157144516,5373.655613,5526.113574,0.736100551
266,26.6,1047,4.232077714,4.273768683,6.124386878,8.011021024,5.055266358,3.996675669,5.570883553,8.256354838,5530.392833,5524.09303,0.626553634
267,26.7,1048,3.58915895,4.306167584,5.478189977,8.09563023,3.31408952,4.005675016,9.942611191,8.364962504,5693.901067,5522.115783,0.554992692
268,26.8,1049,3.379332509,4.335243236,6.028261738,8.177616356,3.830559424,4.021761542,10.19687472,8.394124758,5819.071436,5518.707717,0.528830926
269,26.9,1051,3.540445638,4.359739904,6.884020552,8.243540169,3.808318918,4.03033798,11.95910569,8.455284085,5800.692678,5514.33996,0.54905793
270,27,1052,3.425667188,4.372228864,7.155766914,8.30211281,4.230009998,4.036785672,17.55293978,8.546270188,5808.552596,5512.314069,0.534745168
271,27.1,1053,3.287116069,4.370117289,6.258225935,8.328275011,4.463180391,4.018647918,20.51042123,8.969121027,5807.133134,5511.635397,0.516815039
272,27.2,1054,2.514334774,4.368654535,3.982733538,8.36173699,2.248592075,4.012518697,15.65137615,9.246091262,5789.363096,5511.941092,0.400423102
273,27.3,1056,2.524943172,4.369296244,4.968217023,8.412766932,4.389725999,4.029350417,12.87143158,9.394640222,5758.457431,5513.378329,0.402251608
274,27.4,1057,3.307692849,4.370614098,5.338053247,8.45234961,2.815057744,4.02511959,11.050404,9.465371774,5589.464301,5513.884867,0.519525174
275,27.5,1058,4.670425593,4.363298734,6.948597662,8.491485061,4.148416515,4.029876121,10.63743496,9.590119517,5431.533692,5515.733337,0.669356457
276,27.6,1060,5.629280822,4.3497417,8.14783105,8.519429014,5.636415525,4.021817726,10.77268289,9.649806637,5134.512047,5519.252686,0.750452914
277,27.7,1061,6.618646949,4.321637005,9.465833758,8.540093377,6.799252082,3.995587856,9.046915865,9.675620526,4760.974633,5526.023359,0.820769216
278,27.8,1062,6.217823688,4.284345658,8.220110959,8.547821551,6.402877964,3.973351169,9.698372629,9.767151208,4834.435933,5536.305733,0.793638403
279,27.9,1063,6.242256918,4.253788325,8.392857799,8.568816117,5.514361235,3.96286881,10.1143193,9.8687441,4727.646633,5545.566203,0.795341639
280,28,1065,5.248809707,4.225251992,6.9497773,8.583526368,3.302104131,3.952228697,10.186047,10.01865648,4675.705686,5555.816986,0.720060828
281,28.1,1066,4.438250754,4.209411159,6.02875017,8.621981777,4.165593711,3.947300735,9.290295642,10.08452638,4687.170524,5566.798651,0.647211835
282,28.2,1067,4.323924994,4.198620019,5.25099769,8.660497935,5.323425244,3.944740897,9.679334197,10.20615153,4785.853659,5576.989683,0.635878152
283,28.3,1068,2.78946466,4.18881365,4.342464489,8.707597908,2.670764036,3.936897727,24.43694614,10.35735946,5164.580374,5585.424678,0.445520864
284,28.4,1070,2.036810725,4.198240558,3.120865358,8.765415181,3.837957399,3.951480657,23.60666779,10.40422985,5773.143578,5591.136734,0.308950673
285,28.5,1071,1.940329018,4.214154859,4.262691729,8.837146564,0.971840095,3.974432557,10.28190113,10.48986008,5976.721494,5590.827138,0.287875379
286,28.6,1072,2.126918291,4.235475187,4.678556616,8.903803279,3.882206553,3.999831833,9.17577711,10.65534785,5999.802511,5587.262971,0.327750806
287,28.7,1073,2.533803547,4.252022153,4.646420752,8.970466161,2.674198994,3.995941634,7.132644701,10.84882133,5932.904157,5583.846796,0.40377294
288,28.8,1075,2.969843136,4.270052479,4.923162783,9.042270555,1.129470544,4.004484554,4.037685061,10.92966482,5926.280983,5580.796749,0.472733511
289,28.9,1076,3.197335662,4.284058069,5.544212498,9.105987015,1.720393808,4.033482032,4.547359081,11.03881607,5827.078553,5577.699983,0.504788232
290,29,1077,2.827763496,4.298653778,5.517105003,9.169681104,1.021686112,4.070549091,4.238660907,11.16235823,5824.4541,5575.075858,0.451443084
291,29.1,1079,3.090197852,4.318867971,6.353366952,9.234652075,3.559216041,4.09583746,5.131427375,11.28417881,5789.089395,5572.087871,0.489986286
292,29.2,1080,3.130249895,4.339739406,6.070191096,9.297320062,3.609302814,4.120130093,4.684779477,11.61398345,5934.837373,5569.062723,0.49557901
293,29.3,1081,3.10360536,4.365438836,6.089227835,9.373940979,4.719315437,4.153450188,4.085289375,11.78051337,5880.370943,5564.511486,0.491866493
294,29.4,1082,2.349329365,4.380234429,5.066813929,9.433237255,2.059173148,4.157889347,4.122462372,11.86079409,5719.944109,5560.714067,0.370943907
295,29.5,1084,2.640298032,4.398007339,5.283815939,9.493378151,1.931925389,4.187076263,9.498559957,11.98379163,5675.25628,5558.885544,0.421652952
296,29.6,1085,2.777687217,4.407035887,5.441267564,9.540302214,4.433866919,4.208518944,6.505111159,12.09975495,5662.596148,5559.223642,0.44368334
297,29.7,1086,2.867986515,4.417583161,5.593567232,9.610456157,2.218881022,4.210968327,5.208708384,12.19945943,5617.986186,5561.004122,0.457577105
298,29.8,1087,3.155687162,4.427694597,6.585065059,9.684704366,2.868806511,4.243265532,4.600559528,12.25550531,5679.304549,5560.763715,0.499093943
299,29.9,1089,3.874640871,4.440289139,6.655420544,9.731790802,2.240438599,4.260500186,6.038844459,12.3920221,5773.516007,5558.336997,0.588231455
300,30,1090,3.069165845,4.450110881,6.54688948,9.787827288,3.554120621,4.299537435,6.764806573,12.55263268,5791.057586,5555.418673,0.487020356
301,30.1,1092,3.756688294,4.465750511,7.113236374,9.852256143,3.075457846,4.316347967,4.940266483,12.69742325,5697.695276,5551.901373,0.574805162
302,30.2,1094,3.579541083,4.476452822,6.426447121,9.899744978,2.977375293,4.329759006,7.404547523,12.83244143,5749.111779,5548.914751,0.553827351
303,30.3,1096,4.122701186,4.488714615,7.242222859,9.958699724,3.932730315,4.360142208,5.483401769,12.93904079,5738.457713,5544.851803,0.615181858
304,30.4,1097,4.222564181,4.502532744,7.427039766,10.01567837,3.471515216,4.372907052,5.942988038,13.10384226,5682.704738,5540.254667,0.625576259
310,31,1109,3.100891996,4.519747965,5.285679846,10.07299131,2.682015429,4.408534143,6.091700397,13.29004715,5723.69803,5536.376051,0.49148664
311,31.1,1111,2.336935834,4.540904285,4.160805018,10.14072299,2.813591301,4.449538775,15.5950706,13.49599271,5734.622473,5531.335131,0.368646788
312,31.2,1113,2.108582317,4.564375854,3.910872095,10.21773642,2.450340307,4.485650891,33.5071114,13.61442152,5839.327269,5527.833872,0.32399056
313,31.3,1115,3.589281752,4.579972444,5.227299424,10.28686777,1.468342535,4.49729092,7.195754505,13.74134991,5817.002104,5525.639769,0.555007551
314,31.4,1116,2.53948744,4.579552035,4.623350569,10.34135915,3.143454551,4.521740756,6.080168143,14.06178709,5878.91076,5525.752195,0.404746069
315,31.5,1118,1.73262079,4.599320782,3.509105397,10.40653138,0.511744537,4.535086006,7.520214998,14.43885118,5780.431177,5524.391371,0.238703521
316,31.6,1120,3.075113881,4.62388175,5.71768427,10.48169207,2.365472216,4.581878622,6.251716395,14.98541302,5739.322938,5524.705679,0.487861204
317,31.7,1122,3.892896883,4.63059251,6.395712133,10.53294532,1.837848314,4.606422438,5.927853683,15.38507492,5657.472651,5525.051162,0.5902729
318,31.8,1124,3.52831009,4.640034654,6.682050768,10.56952424,3.110263871,4.622384502,6.338810103,15.74127354,5630.282455,5525.646452,0.547566747
319,31.9,1126,3.78448659,4.65334311,6.301949624,10.5946685,2.918797721,4.649564623,6.096631611,16.10831257,5617.591493,5525.745338,0.578006971
320,32,1128,3.067079136,4.679924133,5.083154861,10.62344883,3.503344703,4.671945614,7.294595439,16.38927794,5680.11566,5525.837197,0.486724982
321,32.1,1130,2.629255242,4.723264775,5.228857229,10.66235353,3.097117704,4.687930436,6.106870229,16.52481149,5789.133595,5524.322287,0.419832748
322,32.2,1132,3.20761929,4.783837831,6.886666242,10.70341624,3.121615595,4.721461669,5.387196013,16.86294244,5875.278396,5520.318772,0.506182817
323,32.3,1134,2.41187384,4.834611738,6.378350713,10.72928101,3.454673405,4.752312154,4.725523486,17.22606468,5877.280532,5513.739816,0.382354587
324,32.4,1135,1.811311327,4.890920168,4.472065207,10.76625935,1.342868742,4.777016473,4.924398272,17.38285568,5877.351432,5506.803874,0.257993103
325,32.5,1137,2.395812484,4.954533346,5.646839044,10.80487779,1.455683534,4.816579863,6.287065288,17.61532478,5993.589232,5500.37428,0.379452824
